age,Mspline,Sspline,Lspline
37,0.0872146611241043,-0.0631852572051241,0
37.25,0.0865054451287453,-0.0627324881736051,0
37.5,0.0857712455633273,-0.0622542134793747,0
37.75,0.0850121775495545,-0.0617506888293695,0
38,0.0842283594958424,-0.0612221677457454,0
38.25,0.0834199128671909,-0.0606689015450572,0
38.5,0.082586961966868,-0.0600911393200196,0
38.75,0.0817296337273898,-0.0594891279197058,0
39,0.0808480576055253,-0.0588631121178711,0
39.25,0.0799424133856412,-0.0582134293393723,0
39.5,0.0790130073520725,-0.0575406603742161,0
39.75,0.0780601616516545,-0.0568454112916581,0
40,0.077084193108794,-0.0561282719284337,0
40.25,0.076085413334658,-0.055389816400925,0
40.5,0.0750641288289238,-0.0546306035870157,0
40.75,0.0740206410832922,-0.0538511776009636,0
41,0.0729552466778394,-0.0530520682394684,0
41.25,0.0718682373813131,-0.0522337914254396,0
41.5,0.0707599002433366,-0.0513968496240349,0
41.75,0.0696305176885144,-0.0505417322514725,0
42,0.0684803676053676,-0.049668916063788,0
42.25,0.0673097234375231,-0.0487788655410728,0
42.5,0.0661188542671471,-0.047872033245294,0
42.75,0.0649080249015146,-0.0469488601778048,0
43,0.063677495955325,-0.0460097761186153,0
43.25,0.062427523931504,-0.0450551999548316,0
43.5,0.0611583612991708,-0.0440855399962996,0
43.75,0.0598702565725038,-0.0431011942854926,0
44,0.0585634543864533,-0.0421025508946857,0
44.25,0.057238195568841,-0.0410899882082683,0
44.5,0.055894717213361,-0.0400638752015807,0
44.75,0.0545332527513533,-0.0390245717111113,0
45,0.053154032020073,-0.0379724286917908,0
45.25,0.0517572813301062,-0.0369077884669422,0
45.5,0.0503432235286407,-0.0358309849643426,0
45.75,0.0489120780729166,-0.0347423439702159,0
46,0.0474640610838257,-0.0336421833348004,0
46.25,0.0459993854120917,-0.032530813201092,0
46.5,0.0445182606981795,-0.0314085362164704,0
46.75,0.0430208934324572,-0.0302756477402721,0
47,0.041507489321102,-0.0291324373765283,0
47.25,0.0399783590907141,-0.0279792503731313,0
47.5,0.0384339584047062,-0.0268165108782596,0
47.75,0.0368747431976573,-0.025644638362631,0
48,0.0353011582796263,-0.0244640411643668,0
48.25,0.033713637641652,-0.0232751168107324,0
48.5,0.0321126047477325,-0.0220782523209546,0
48.75,0.0304984728173761,-0.0208738244982649,0
49,0.0288716450970945,-0.0196622002086471,0
49.25,0.0272325151396515,-0.0184437366845223,0
49.5,0.0255814670469725,-0.0172187817595193,0
49.75,0.023918875731237,-0.0159876741508596,0
50,0.022245107152866,-0.0147507437001519,0
50.25,0.0205605185578666,-0.0135083116213608,0
50.5,0.0188654587056796,-0.0122606907351519,0
50.75,0.0171602680918053,-0.0110081857003539,0
51,0.015445279161888,-0.0097510932339675,0
51.25,0.0137208165205855,-0.00848970232636748,0
51.5,0.0119871971340153,-0.00722429445014794,0
51.75,0.0102447305266882,-0.00595514376362227,0
52,0.0084937189717138,-0.00468251730568903,0
52.25,0.00673445767674963,-0.00340667518764781,0
52.5,0.00496723496332763,-0.00212787077705445,0
52.75,0.00319233244099415,-8.46350876321456e-4,0
53,0.00141002517618105,4.37644105690582e-4,0
53.25,-3.79418138944487e-4,0.00172387997511003,0
53.5,-0.00217573503286417,0.00301212860383671,0
53.75,-0.00397866909245792,0.00430216775480852,0
54,-0.00578796981890228,0.00559378094351848,0
54.25,-0.0076033924749499,0.00688675727477639,0
54.5,-0.00942469794833478,0.00818089131004873,0
54.75,-0.0112516526045496,0.00947598290784124,0
55,-0.0130840281620728,0.0107718371078571,0
55.25,-0.0149216015541818,0.0120682639819554,0
55.5,-0.0167641548047079,0.0133650785118726,0
55.75,-0.0186114749034996,0.0146621004610652,0
56,-0.0204633536866634,0.015959154254676,0
56.25,-0.022319587717913,0.0172560688570698,0
56.5,-0.0241799781556971,0.0185526776763041,0
56.75,-0.0260443150855885,0.0198488320942496,0
57,-0.0279123502309915,0.0211444251843864,0
57.25,-0.0297838337208631,0.0224393592843337,0
57.5,-0.0316585215590877,0.02373353924578,0
57.75,-0.0335361754834569,0.0250268723739135,0
58,-0.0354165628271303,0.0263192683659703,0
58.25,-0.0372994563859361,0.0276106392557185,0
58.5,-0.0391846342834228,0.0289008993468798,0
58.75,-0.0410718798483121,0.0301899651672923,0
59,-0.0429609814873704,0.0314777554074992,0
59.25,-0.0448517325646449,0.0327641908679643,0
59.5,-0.0467439312869224,0.0340491944125803,0
59.75,-0.0486373805847204,0.0353326909098082,0
60,-0.0505318880048318,0.0366146071910984,0
60.25,-0.0524272656000946,0.0378948719997629,0
60.5,-0.0543233298249,0.0391734159469386,0
60.75,-0.0562199014295626,0.0404501714608245,0
61,-0.0581168053638308,0.0417250727502751,0
61.25,-0.0600138706756095,0.0429980557546452,0
61.5,-0.0619109304190033,0.0442690581077914,0
61.75,-0.0638078215597293,0.0455380190948804,0
62,-0.065704384885473,0.0468048796130502,0
62.25,-0.0676004649171507,0.0480695821318002,0
62.5,-0.0694959098246919,0.0493320706583069,0
62.75,-0.0713905713409719,0.0505922906963148,0
63,-0.0732843046831704,0.0518501892156735,0
63.25,-0.0751769684714798,0.0531057146141876,0
63.5,-0.0770684246519675,0.0543588166842954,0
63.75,-0.0789585384219418,0.0556094465819195,0
64,-0.0808471781541442,0.0568575567894485,0
64.25,-0.0827342153286779,0.0581031010926905,0
64.5,-0.0846195244595886,0.0593460345424286,0
64.75,-0.0865029830274437,0.0605863134274396,0
65,-0.0883844714145088,0.0618238952482473,0
65.25,-0.0902638728375287,0.0630587386843997,0
65.5,-0.0921410732850525,0.0642908035690068,0
65.75,-0.0940159614573766,0.0655200508635863,0
66,-0.0958884287005386,0.06674644262276,0
66.25,-0.0977583689578623,0.0679699419874262,0
66.5,-0.0996256787030489,0.0691905131420807,0
66.75,-0.101490256886617,0.0704081212950947,0
67,-0.103352004883604,0.0716227326593473,0
67.25,-0.105210826437899,0.0728343144249437,0
67.5,-0.107066627611609,0.0740428347393529,0
67.75,-0.108919316733161,0.0752482626834381,0
68,-0.11076880435072,0.0764505682517511,0
68.25,-0.112615010927241,0.077649727817787,0
68.5,-0.114457883256538,0.0788457357711758,0
68.75,-0.116297374294961,0.0800385902477501,0
69,-0.118133438241037,0.081228289657451,0
69.25,-0.119966030507896,0.0824148326755698,0
69.5,-0.121795107696849,0.0835982182375414,0
69.75,-0.123620627571166,0.0847784455311449,0
70,-0.125442549032231,0.0859555139938386,0
70.25,-0.127260832089766,0.0871294232955537,0
70.5,-0.129075437842802,0.0883001733435611,0
70.75,-0.130886328453103,0.0894677642711652,0
71,-0.132693467123111,0.0906321964326589,0
71.25,-0.134496818072453,0.0917934703973138,0
71.5,-0.136296346515223,0.0929515869419351,0
71.75,-0.138092018640345,0.094106547048235,0
72,-0.139883801589754,0.0952583518975589,0
72.25,-0.141671663435304,0.0964070028604913,0
72.5,-0.143455573161566,0.09755250149644,0
72.75,-0.145235500645041,0.0986948495479294,0
73,-0.147011416634859,0.0998340489348946,0
73.25,-0.148783292733533,0.100970101748841,0
73.5,-0.150551101378833,0.102103010249505,0
73.75,-0.152314815826641,0.103232776861325,0
74,-0.154074410131692,0.104359404165715,0
74.25,-0.155829859131602,0.105482894899617,0
74.5,-0.157581138429483,0.106603251949545,0
74.75,-0.159328224377461,0.107720478347184,0
75,-0.161071094063391,0.108834577273429,0
75.25,-0.162809725287358,0.1099455520335,0
75.5,-0.1645440965581,0.111053406082269,0
75.75,-0.166274187062088,0.1121581429859,0
76,-0.16799997666941,0.113259766459527,0
76.25,-0.169721445900956,0.114358280326815,0
76.5,-0.171438575923524,0.115453688535497,0
76.75,-0.173151348533089,0.116545995147356,0
77,-0.174859746144486,0.117635204341344,0
77.25,-0.176563751773287,0.118721320399798,0
77.5,-0.178263349029262,0.11980434771912,0
77.75,-0.179958522097323,0.120884290792827,0
78,-0.181649255729612,0.121961154217133,0
78.25,-0.18333553523201301,0.123034942686058,0
78.5,-0.185017346452277,0.124105660987086,0
78.75,-0.186694675769676,0.125173314002464,0
79,-0.18836751008053,0.126237906697784,0
79.25,-0.190035836791285,0.127299444129565,0
79.5,-0.191699643805908,0.128357931437737,0
79.75,-0.19335891951401,0.129413373841355,0
80,-0.195013652782189,0.130465776638519,0
80.25,-0.19666383294453,0.131515145206166,0
80.5,-0.198309449789789,0.132561484991008,0
80.75,-0.199950493555024,0.133604801514572,0
81,-0.20158695491369,0.134645100365496,0
81.25,-0.203218825014442,0.135682387217316,0
81.5,-0.204846093760084,0.136716667264047,0
81.75,-0.206468755368805,0.137747947035209,0
82,-0.208086805894753,0.13877623358634,0
82.25,-0.209700250385831,0.139801536833664,0
82.5,-0.211309112658334,0.140823872731349,0
82.75,-0.212913414300656,0.141843256443721,0
83,-0.214513176762299,0.142859703020069,0
83.25,-0.216108421346718,0.143873227397534,0
83.5,-0.217699169218795,0.144883844402236,0
83.75,-0.21928544140446601,0.145891568751287,0
84,-0.220867258791007,0.14689641505247,0
84.25,-0.222444642128643,0.147898397805453,0
84.5,-0.224017612029927,0.14889753140065,0
84.75,-0.22558618897582,0.149893830128251,0
85,-0.227150393310335,0.150887308167809,0
85.25,-0.228710245247514,0.151877979600425,0
85.5,-0.230265764865802,0.152865858397796,0
85.75,-0.231816972115531,0.153850958433447,0
86,-0.233363886820056,0.15483329348589,0
86.25,-0.234906528670727,0.15581287722708,0
86.5,-0.236444917226633,0.156789723219784,0
86.75,-0.237979071929651,0.15776384494829,0
87,-0.239509012093437,0.158735255794033,0
87.25,-0.241034756903993,0.159703969035719,0
87.5,-0.242556325425715,0.160669997860847,0
87.75,-0.244073736600638,0.161633355362847,0
88,-0.245587009248876,0.162594054540793,0
88.25,-0.247096162069992,0.163552108301228,0
88.5,-0.248601213644145,0.16450752945947,0
88.75,-0.250102182432872,0.165460330740044,0
89,-0.251599086779132,0.16641052477535,0
89.25,-0.253091944910116,0.167358124111467,0
89.5,-0.254580774940843,0.168303141206958,0
89.75,-0.25606559485075,0.169245588421907,0
90,-0.25754642254954,0.170185478051448,0
90.25,-0.259023275868742,0.171122822322087,0
90.5,-0.260496172397657,0.172057633312606,0
90.75,-0.261965129582068,0.172989923001885,0
91,-0.263430164758931,0.173919703285949,0
91.25,-0.264891295228386,0.174846986012678,0
91.5,-0.266348538465767,0.175771783083311,0
91.75,-0.267801911904908,0.176694106349381,0
92,-0.269251432867289,0.177613967579248,0
92.25,-0.270697118309847,0.178531378338167,0
92.5,-0.272138984074683,0.179446349630836,0
92.75,-0.273577045663567,0.180358892271039,0
93,-0.275011318493663,0.181269017003904,0
93.25,-0.276441818825443,0.182176734948679,0
93.5,-0.277868566515643,0.183082058911763,0
93.75,-0.27929158218411,0.18398500203605,0
94,-0.280710886280792,0.184885577356319,0
94.25,-0.282126495682032,0.185783796176478,0
94.5,-0.283538413583864,0.18667966325048,0
94.75,-0.284946639907423,0.187573181744424,0
95,-0.286351174728612,0.188464354872264,0
